pond_density,density_score,pond_area,area_score,SI9_oldham,SI9_lee,presence
20.40917745,1,366.89568,0.73379136,1,0.75,2
20.52429501,1,90.70111,0.18140222,1,0.75,2
20.19935676,1,46.43491,0.09286982,1,0.75,2
20.49162462,1,538.65398,1,1,0.75,2
20.23294899,1,143.74988,0.28749976,0.99215655,0.65,2
21.07442212,1,54.32305,0.1086461,1,0.75,2
20.55641562,1,28.3652,0.0567304,1,0.75,2
20.57486216,1,74.88591,0.14977182,-0.031930917,0.75,2
20.95902208,1,129.6972,0.2593944,1,0.75,2
19.89227197,1,52.72529,0.10545058,1,0.75,2
20.96931443,1,17.75811,0.03551622,1,0.75,2
19.26958953,1,80.03812,0.16007624,1,0.85,2
21.00921043,1,310.26001,0.62052002,1,0.65,2
19.18803762,1,61.48457,0.12296914,1,0.65,2
20.54568121,1,157.10128,0.31420256,1,0.75,2
20.91472031,1,149.81908,0.29963816,1,0.75,2
21.1137295,1,63.27013,0.12654026,0.707138742,0.8,2
20.44651291,1,151.61705,0.3032341,1,0.65,2
20.38732844,1,32.64876,0.06529752,1,0.65,2
20.86226868,1,12.58665,0.0251733,1,0.84,2
20.39325996,1,24.42628,0.04885256,1,0.65,2
20.28311531,1,72.28627,0.14457254,1,0.65,2
20.87609252,1,14.98476,0.02996952,1,0.65,2
20.81084349,1,91.72668,0.18345336,1,0.75,2
20.27901472,1,43.09445,0.0861889,1,0.75,2
20.77113225,1,155.68615,0.3113723,1,0.75,2
21.00670916,1,70.24837,0.14049674,1,0.75,2
19.96841397,1,69.02739,0.13805478,1,0.75,2
20.91071254,1,24.28188,0.04856376,1,0.75,2
20.89010608,1,245.82003,0.49164006,1,0.75,2
20.82172967,1,241.7828,0.4835656,1,0.75,2
18.93510005,1,161.16501,0.32233002,1,0.75,2
21.12218001,1,178.51608,0.35703216,1,0.75,2
20.66401381,1,141.95541,0.28391082,1,0.75,2
21.24334365,1,38.31313,0.07662626,1,0.82,2
20.53167289,1,37.22807,0.07445614,1,0.75,2
20.93560016,1,169.56583,0.33913166,1,0.8,2
20.37648339,1,277.56971,0.55513942,1,0.8,2
20.78234589,1,87.21678,0.17443356,0.367083805,0.75,2
20.76322153,1,16.38237,0.03276474,0.622412931,0.16,2
21.18497156,1,32.63667,0.06527334,1,0.82,2
20.18316045,1,550.69676,1,1,0.85,2
20.44210073,1,23.08612,0.04617224,1,0.85,2
20.09509964,1,9.32848,0.01865696,1,0.85,2
20.30079567,1,82.58764,0.16517528,1,0.85,2
20.43790541,1,21.14837,0.04229674,1,0.84,2
20.89571797,1,198.37281,0.39674562,1,0.84,2
20.98135245,1,401.04979,0.80209958,1,0.75,2
20.36732806,1,38.12421,0.07624842,1,0.75,2
19.92327367,1,69.95572,0.13991144,1,0.75,2
20.6644955,1,1360.02103,0.897235359,1,0.75,2
21.22103262,1,260.09994,0.52019988,1,0.75,2
21.07238569,1,440.07593,0.88015186,1,0.65,2
19.88065526,1,38.26492,0.07652984,1,0.75,2
19.47949667,1,105.73496,0.21146992,0.81392941,0.65,2
21.0714749,1,47.26894,0.09453788,1,0.84,2
21.2708638,1,111.29006,0.22258012,1,0.84,2
20.75187175,1,79.88418,0.15976836,1,0.84,2
21.15649556,1,619.75227,1,1,0.84,2
19.83735789,1,891.53745,0.968552146,1,0.84,2
20.90536505,1,43.03012,0.08606024,1,0.84,2
20.79947895,1,107.18714,0.21437428,1,0.85,2
18.68926121,1,434.4098,0.8688196,1,0.85,2
20.076518,1,225.35519,0.45071038,1,0.75,2
19.6947082,1,379.60802,0.75921604,1,0.75,2
20.99621101,1,72.78912,0.14557824,1,0.75,2
20.68964272,1,2131.42207,0.77980575,1,0.75,2
20.90606032,1,1140.63083,0.930632909,1,0.65,2
20.5806061,1,660.75844,1,1,0.75,2
20.80339034,1,7661.75003,0,1,0.84,2
19.42035546,1,17462.01516,0,1,0.75,2
18.78629553,1,117.84842,0.23569684,1,0.75,2
19.64576341,1,80.19422,0.16038844,1,0.84,2
20.94479355,1,296.07702,0.59215404,1,0.84,2
20.68404435,1,531.16996,1,1,0.84,2
19.21055977,1,43.59906,0.08719812,1,0.65,2
20.0685702,1,148.1829,0.2963658,1,0.8,2
19.68224346,1,878.39051,0.970553491,1,0.75,2
20.72819633,1,41852.90328,0,1,0.75,2
16.64693671,1,13925.75748,0,1,0.9,2
18.52629947,1,140.11599,0.28023198,0.430668717,0.65,2
19.43001963,1,2355.07027,0.745760008,0.475943949,0.65,2
15.19129301,1,14895.61182,0,0.80237994,0.84,2
12.74879147,1,3817.23779,0.523175708,1,0.75,2
20.48671866,1,45386.53228,0,1,0.84,2
20.54487661,1,1548.43655,0.868553052,0.963287322,0.84,2
19.99644358,1,24891.76435,0,1,0.84,2
19.71812426,1,423.09817,0.84619634,0.292214668,0.84,2
20.48296388,1,61.4607,0.1229214,1,0.75,2
18.93942934,1,1059.94559,0.942915543,1,0.75,2
10.13673219,1,700.95488,1,1,0.75,2
20.54529924,1,296.76436,0.59352872,0.824950393,0.84,2
15.10886095,1,11631.13948,0,0.917679225,0.75,2
12.84519546,1,199.6559,0.3993118,0.859973682,0.75,2
16.82744633,1,369.58562,0.73917124,1,0.75,2
10.13068897,1,57.77747,0.11555494,1,0.75,2
16.93818948,1,54.9771,0.1099542,1,0.75,2
10.05625117,1,8.51402,0.01702804,1,0.75,2
19.76227114,1,101.00219,0.20200438,1,0.75,2
17.43704463,1,850.30985,0.974828182,1,0.75,2
20.71010186,1,99.67293,0.19934586,1,0.75,2
17.48714712,1,226.763,0.453526,1,0.84,2
19.17462949,1,426.79449,0.85358898,1,0.75,2
20.21665601,1,527.9836,1,1,0.8,2
19.82141908,1,528.4526,1,1,0.65,2
13.93661444,1,667.58101,1,1,0.65,2
20.11585902,1,153.98608,0.30797216,1,0.84,2
19.84965618,1,3990.51972,0.496797174,0.945077599,0.8,2
21.04942491,1,51.75702,0.10351404,1,0.85,2
20.86717634,1,130.13248,0.26026496,1,0.84,2
21.27384999,1,266.58169,0.53316338,1,0.75,2
18.84416242,1,1781.14951,0.833127391,1,0.75,2
18.87611718,1,205.06748,0.41013496,1,0.65,2
20.0001007,1,51.09339,0.10218678,1,0.84,2
20.33378313,1,68.02025,0.1360405,1,0.65,2
19.7648498,1,96.40681,0.19281362,1,0.84,2
19.50325047,1,893.67429,0.968226857,1,0.65,2
19.47742796,1,38.04911,0.07609822,1,0.75,2
19.28511111,1,88.8532,0.1777064,1,0.75,2
20.24321518,1,71.62856,0.14325712,1,0.75,2
16.75208736,1,965.21658,0.957336045,1,0.75,2
20.8631194,1,258.17945,0.5163589,1,0.75,2
20.25186332,1,49.67303,0.09934606,1,0.75,2
19.88058371,1,104.17623,0.20835246,1,0.84,2
18.26800333,1,337.41331,0.67482662,1,0.84,2
20.32565516,1,221.92342,0.44384684,1,0.75,2
20.91024262,1,158.30194,0.31660388,0.940962667,0.84,2
20.82463292,1,48.45403,0.09690806,1,0.75,2
19.01790971,1,706.87665,0.996662874,1,0.65,2
20.99882172,1,640.80355,1,1,0.84,2
20.61822909,1,63.49984,0.12699968,1,0.65,2
20.74330182,1,770.93392,0.9869115,1,0.84,2
20.00621046,1,160.62901,0.32125802,0.906244695,0.84,2
20.87804233,1,18.11366,0.03622732,1,0.65,2
20.55185378,1,129.82621,0.25965242,1,0.75,2
19.74387432,1,481.89609,0.96379218,1,0.65,2
20.18269603,1,344.93256,0.68986512,1,0.65,2
20.93054707,1,62.93505,0.1258701,1,0.75,2
20.39131543,1,770.9649,0.986906784,1,0.65,2
18.12931215,1,52.22718,0.10445436,1,0.75,2
19.4605583,1,520.88431,1,1,0.82,2
20.87937434,1,88.92441,0.17784882,1,0.84,2
18.99811266,1,48.40963,0.09681926,1,0.84,2
15.75544291,1,40.41596,0.08083192,1,0.84,2
20.21458836,1,105.73836,0.21147672,1,0.75,2
21.16213102,1,42.8163,0.0856326,1,0.75,2
20.49236516,1,637.72912,1,1,0.75,2
19.25512289,1,696.93674,1,1,0.65,2
20.98325808,1,101.10713,0.20221426,0.824778991,0.84,2
20.78192059,1,242.60136,0.48520272,1,0.75,2
18.67537171,1,406.43118,0.81286236,0.708309369,0.84,2
20.89016815,1,86.24712,0.17249424,0.547869469,0.75,2
18.96371885,1,169.07634,0.33815268,0.590915553,0.9,2
20.66698406,1,1308.71674,0.905045359,1,0.65,2
20.93312389,1,681.62891,1,1,0.9,2
20.96918555,1,133.47689,0.26695378,1,0.75,2
20.85736144,1,331.4082,0.6628164,1,0.75,2
18.37660614,1,481.91262,0.96382524,1,0.75,2
18.39826017,1,72.1275,0.144255,1,0.75,2
20.75834323,1,28.11759,0.05623518,1,0.65,2
20.51220406,1,101.97945,0.2039589,1,0.65,2
19.96330014,1,252.81832,0.50563664,1,0.65,2
19.56585695,1,408.63786,0.81727572,1,0.16,2
20.67100702,1,13.31652,0.02663304,0.872128276,0.16,2
20.38801726,1,303.99673,0.60799346,1,0.16,2
18.44523919,1,288.2186,0.5764372,1,0.65,2
19.38250615,1,506.72805,1,0.918098411,0.65,2
20.0991261,1,97.41143,0.19482286,0.511332984,0.65,2
20.00929774,1,3019.09945,0.64467551,1,0.8,2
19.74307632,1,576.63685,1,0.702895388,0.8,2
20.75903231,1,230.86849,0.46173698,1,0.75,2
20.47647813,1,28.42949,0.05685898,1,0.75,2
20.19931064,1,148.8192,0.2976384,1,0.65,2
19.56888391,1,443.12151,0.88624302,1,0.75,2
21.31479064,1,159.08209,0.31816418,1,0.75,2
19.80454549,1,60.50323,0.12100646,1,0.84,2
19.65202775,1,84.15435,0.1683087,1,0.84,2
19.13007094,1,322.81866,0.64563732,1,0.84,2
20.61026256,1,116.74509,0.23349018,1,0.84,2
18.56935883,1,158.20012,0.31640024,1,0.75,2
17.35121397,1,57.58447,0.11516894,1,0.75,2
19.09330108,1,247.57743,0.49515486,1,0.75,2
20.24318598,1,45.46655,0.0909331,1,0.85,2
20.48413518,1,672.86993,1,1,0.75,2
21.05136566,1,86.0717,0.1721434,1,0.65,2
20.3473312,1,374.11079,0.74822158,1,0.75,2
19.24558147,1,37.59812,0.07519624,1,0.16,2
20.38179942,1,32.53985,0.0650797,1,0.75,2
20.81202542,1,723.71561,0.994099496,1,0.75,2
20.72455845,1,127.46909,0.25493818,1,0.75,2
20.11158082,1,32.66621,0.06533242,1,0.75,2
20.55563595,1,6.20588,0.01241176,1,0.16,2
20.2855395,1,363.69309,0.72738618,1,0.16,2
20.77495681,1,70.49024,0.14098048,1,0.75,2
20.14874577,1,124.37815,0.2487563,1,0.75,2
20.85373924,1,173.63982,0.34727964,1,0.75,2
18.99483619,1,42.13877,0.08427754,1,0.75,2
20.14488562,1,359.01436,0.71802872,1,0.75,2
19.804401,1,2885.69375,0.664983726,1,0.65,2
20.83559915,1,105.72513,0.21145026,0.852251447,0.65,2
19.04006926,1,421.50449,0.84300898,1,0.65,2
21.32907682,1,28.45236,0.05690472,0.935101113,0.65,2
19.62964638,1,25.3436,0.0506872,1,0.65,2
20.75261778,1,130.78887,0.26157774,0.634741991,0.75,2
20.63383665,1,30.30833,0.06061666,1,0.16,2
20.37968558,1,42.24417,0.08448834,0.31510581,0.8,2
20.97202376,1,358.97707,0.71795414,0.894353792,0.75,2
19.90873603,1,30.16072,0.06032144,1,0.75,2
15.7591511,1,122.4828,0.2449656,0.512910353,0.16,2
20.51054121,1,1863.43311,0.820601441,1,0.75,2
20.59618052,1,84.7637,0.1695274,0.895500982,0.75,2
18.63983365,1,59.59049,0.11918098,0.756932561,0.75,2
20.02490854,1,303.18868,0.60637736,1,0.65,2
19.54560268,1,182.84035,0.3656807,1,0.65,2
21.02388358,1,160.01411,0.32002822,1,0.75,2
21.18594077,1,49.56152,0.09912304,1,0.75,2
20.48560456,1,117.4956,0.2349912,1,0.84,2
20.66153094,1,55.52901,0.11105802,1,0.84,2
20.99970852,1,140.71762,0.28143524,1,0.75,2
19.93593582,1,165.8287,0.3316574,1,0.75,2
21.08442426,1,965.03981,0.957362955,1,0.65,2
20.55874142,1,246.46102,0.49292204,1,0.65,2
17.51114616,1,322.2023,0.6444046,1,0.84,2
20.64214016,1,5336.89162,0.291840326,1,0.75,2
20.92298464,1,48.99926,0.09799852,1,0.75,2
19.77989262,1,549.60639,1,1,0.84,2
20.34975558,1,1347.55468,0.899133099,0.827949576,0.75,2
20.43742754,1,189.76705,0.3795341,1,0.75,2
20.89452003,1,109.53388,0.21906776,1,0.75,2
20.61591558,1,215.18359,0.43036718,0.381688536,0.75,2
20.83823647,1,143.97428,0.28794856,1,0.75,2
20.56202538,1,147.25373,0.29450746,1,0.75,2
20.54126475,1,808.6041,0.981177006,1,0.75,2
18.34896594,1,364.66869,0.72933738,1,0.84,2
20.05406424,1,96.37441,0.19274882,1,0.75,2
20.06023325,1,28.56929,0.05713858,1,0.75,2
15.86064555,1,414.25469,0.82850938,1,0.75,2
20.85983707,1,458.36078,0.91672156,1,0.75,2
19.45117404,1,71.30223,0.14260446,1,0.75,2
18.54413941,1,334.1086,0.6682172,1,0.85,2
20.34278164,1,354.72636,0.70945272,0.951135046,0.8,2
20.59112541,1,14.96499,0.02992998,0.634173614,0.8,2
20.21603746,1,58.67963,0.11735926,1,0.84,2
18.93127092,1,53.519,0.107038,1,0.65,2
19.82885444,1,274.39288,0.54878576,1,0.65,2
20.53875489,1,218.50729,0.43701458,1,0.8,2
21.04219072,1,83.3205,0.166641,1,0.75,2
19.40849333,1,63.64853,0.12729706,1,0.84,2
19.68335212,1,107.37271,0.21474542,0.946629228,0.75,2
20.74132172,1,261.89561,0.52379122,0.852098613,0.75,2
19.78103528,1,40.36903,0.08073806,1,0.75,2
19.88668736,1,32.38264,0.06476528,1,0.84,2
21.2418827,1,540.74892,1,1,0.75,2
20.84522781,1,136.22281,0.27244562,1,0.75,2
19.81298707,1,214.35516,0.42871032,1,0.75,2
20.92741628,1,484.06337,0.96812674,1,0.75,2
20.20107756,1,70.68592,0.14137184,1,0.75,2
20.15363174,1,395.0977,0.7901954,1,0.75,2
20.7272151,1,45.63351,0.09126702,1,0.75,2
20.29451416,1,81.52436,0.16304872,1,0.75,2
20.00155084,1,553.67055,1,1,0.75,2
20.93874785,1,89.21607,0.17843214,1,0.75,2
20.80071439,1,407.63161,0.81526322,1,0.65,2
19.43915781,1,26.48439,0.05296878,1,0.65,2
20.55375269,1,116.80779,0.23361558,1,0.75,2
20.97257185,1,155.53412,0.31106824,1,0.75,2
19.45978686,1,576.62744,1,1,0.8,2
20.79627535,1,187.76849,0.37553698,1,0.8,2
19.86567828,1,167.1969,0.3343938,1,0.84,2
20.92845386,1,66.33913,0.13267826,1,0.8,2
20.86505881,1,24.00632,0.04801264,1,0.85,2
20.87469606,1,61.06468,0.12212936,1,0.75,2
19.28042563,1,14.73227,0.02946454,1,0.84,2
20.79094552,1,185.65707,0.37131414,1,0.84,2
19.56163399,1,57.14732,0.11429464,0.962023092,0.84,2
21.16285056,1,736.33811,0.992177986,1,0.75,2
20.56356559,1,40.38994,0.08077988,1,0.75,2
20.09653147,1,319.53391,0.63906782,1,0.75,2
20.33538063,1,111.62212,0.22324424,1,0.75,2
20.32460033,1,3.72807,0.00745614,1,0.75,2
20.82776082,1,254.43053,0.50886106,1,0.8,2
21.13844671,1,470.31644,0.94063288,1,0.75,2
20.80811068,1,161.36511,0.32273022,1,0.75,2
21.22500412,1,79.69281,0.15938562,1,0.75,2
20.27365087,1,82.29976,0.16459952,1,0.75,2
20.86799587,1,34.61743,0.06923486,1,0.75,2
21.00144922,1,54.43034,0.10886068,1,0.16,2
20.11582128,1,113.48441,0.22696882,1,0.75,2
18.95095641,1,214.45188,0.42890376,1,0.75,2
19.5754356,1,299.32477,0.59864954,1,0.75,2
20.23797478,1,86.52006,0.17304012,1,0.75,2
21.29869738,1,71.82864,0.14365728,1,0.16,2
20.18424309,1,206.36971,0.41273942,1,0.16,2
20.94832227,1,48.95426,0.09790852,1,0.65,2
20.81712457,1,2091.36327,0.785903861,1,0.65,2
20.79635787,1,63.4339,0.1268678,1,0.65,2
20.08126104,1,135.21661,0.27043322,1,0.75,2
20.54817433,1,160.19954,0.32039908,1,0.75,2
19.69137331,1,135.18993,0.27037986,1,0.85,2
19.06616312,1,283.27556,0.56655112,1,0.65,2
19.98812806,1,316.37289,0.63274578,1,0.84,2
20.896829,1,71.0166,0.1420332,0.921708361,0.84,2
20.58368881,1,361.68712,0.72337424,1,0.84,2
20.58928347,1,104.30852,0.20861704,1,0.84,2
20.75935351,1,1113.61819,0.934745017,1,0.75,2
20.73594276,1,106.7109,0.2134218,0.882590503,0.75,2
20.33280334,1,93.70079,0.18740158,1,0.84,2
18.00399652,1,424.26176,0.84852352,1,0.84,2
20.90523961,1,147.59132,0.29518264,1,0.8,2
20.53355791,1,90.47209,0.18094418,1,0.8,2
20.44521596,1,5102.94058,0.327454458,1,0.75,2
20.53362435,1,70.69406,0.14138812,1,0.75,2
20.19444553,1,3860.20884,0.516634268,0.644664861,0.75,2
19.5389068,1,175.16616,0.35033232,1,0.75,2
19.57937363,1,412.25805,0.8245161,1,0.8,2
20.50144892,1,33.78532,0.06757064,1,0.65,2
15.8584789,1,44.67318,0.08934636,1,0.84,2
20.75568114,1,989.56067,0.953630169,1,0.65,2
16.83562951,1,152.55247,0.30510494,1,0.75,2
20.48682369,1,484.8719,0.9697438,1,0.75,2
17.158093,1,386.80895,0.7736179,1,0.75,2
20.3996218,1,98.02016,0.19604032,1,0.65,2
20.07329855,1,45.94984,0.09189968,1,0.65,2
18.02582999,1,129.23962,0.25847924,1,0.85,2
20.13391005,1,47.95027,0.09590054,1,0.9,2
19.55704612,1,579.05148,1,1,0.16,2
21.0515856,1,40.82133,0.08164266,1,0.75,2
20.15634125,1,72.19003,0.14438006,1,0.75,2
21.0532188,1,124.43472,0.24886944,1,0.16,2
18.78479306,1,49.05694,0.09811388,1,0.75,2
20.46342693,1,2085.06583,0.786862514,1,0.65,2
19.54309542,1,243.52322,0.48704644,1,0.84,2
20.6414658,1,141.61961,0.28323922,1,0.65,2
20.91027898,1,253.45113,0.50690226,1,0.65,2
20.55504791,1,112.65131,0.22530262,1,0.65,2
20.87796058,1,36.04935,0.0720987,1,0.75,2
19.53040061,1,79.34094,0.15868188,1,0.65,2
20.99625685,1,388.07154,0.77614308,1,0.16,2
20.73365126,1,127.45207,0.25490414,1,0.16,2
20.49702507,1,169.9717,0.3399434,1,0.65,2
20.98263153,1,81.27616,0.16255232,1,0.75,2
16.83318987,1,930.85348,0.962567106,0.991568593,0.75,2
20.19645774,1,406.9587,0.8139174,1,0.75,2
20.50933993,1,110.53812,0.22107624,1,0.75,2
20.16963851,1,45.96587,0.09193174,1,0.75,2
20.61958745,1,159.02438,0.31804876,1,0.75,2
19.08367146,1,267.82334,0.53564668,1,0.75,2
20.98188233,1,16.37451,0.03274902,1,0.75,2
19.74792445,1,199.9611,0.3999222,1,0.75,2
20.48942737,1,1461.72733,0.88175271,1,0.75,2
20.39020065,1,103.37119,0.20674238,1,0.75,2
20.72859005,1,93.55811,0.18711622,1,0.75,2
18.54709739,1,92.64096,0.18528192,1,0.75,2
19.24050999,1,207.42089,0.41484178,1,0.75,2
20.69226102,1,84.81864,0.16963728,1,0.75,2
20.98589155,1,3.98427,0.00796854,1,0.75,2
20.24891166,1,235.18378,0.47036756,1,0.75,2
20.19869548,1,254.45182,0.50890364,1,0.85,2
21.17959809,1,32.68138,0.06536276,0.829723159,0.75,2
17.54064876,1,126.26123,0.25252246,1,0.85,2
19.96112577,1,406.91389,0.81382778,1,0.16,2
17.3666083,1,458.50737,0.91701474,1,0.85,2
20.58283712,1,438.06315,0.8761263,1,0.75,2
20.67268413,1,8701.01796,0,1,0.65,2
20.52826239,1,473.00798,0.94601596,1,0.65,2
20.53452696,1,321.94642,0.64389284,1,0.84,2
19.89552108,1,106.82751,0.21365502,0.947343609,0.8,2
20.72081857,1,17.61527,0.03523054,1,0.84,2
21.31182995,1,34.2841,0.0685682,1,0.84,2
20.31599594,1,872.72572,0.971415836,0.970603372,0.75,2
20.11613398,1,801.13574,0.982313907,0.892212078,0.82,2
20.99639292,1,104.85157,0.20970314,1,0.65,2
20.56711918,1,174.96124,0.34992248,1,0.82,2
19.78313592,1,625.39769,1,1,0.65,2
19.71595237,1,262.19305,0.5243861,1,0.8,2
19.66469174,1,514.66331,1,1,0.84,2
14.42208298,1,601.81011,1,1,0.84,2
19.40061095,1,813.70875,0.980399931,1,0.84,2
20.01467312,1,74.54337,0.14908674,1,0.84,2
20.57762243,1,1646.05666,0.853692441,1,0.75,2
21.32442749,1,513.38053,1,1,0.65,2
21.00500893,1,219.09213,0.43818426,1,0.65,2
19.17547145,1,100.66752,0.20133504,1,0.84,2
18.95556776,1,64.99231,0.12998462,1,0.65,2
20.67281108,1,76.04977,0.15209954,1,0.65,2
20.45594693,1,394.62985,0.7892597,1,0.75,2
19.475941,1,206.03655,0.4120731,-0.10338822,0.85,2
20.1242025,1,127.25906,0.25451812,0.757938032,0.84,2
19.61465606,1,230.87636,0.46175272,0.810586902,0.65,2
19.49440638,1,103.19849,0.20639698,1,0.65,2
19.16153847,1,479.55013,0.95910026,0.887065293,0.65,2
20.7326034,1,181.09988,0.36219976,0.900711744,0.65,2
18.18948304,1,178.70032,0.35740064,0.993965801,0.84,2
19.62077512,1,454.50253,0.90900506,1,0.84,2
20.00383494,1,284.34438,0.56868876,1,0.75,2
20.61278123,1,70.03145,0.1400629,1,0.84,2
20.83100024,1,853.34908,0.974365523,1,0.75,2
20.76163736,1,885.87357,0.969414352,1,0.75,2
19.49204403,1,765.8885,0.98767956,1,0.75,2
20.13427718,1,3696.26014,0.541592015,1,0.75,2
20.50906493,1,600.5679,1,0.817239678,0.75,2
19.6453343,1,209.2197,0.4184394,1,0.85,2
20.63402946,1,872.57397,0.971438937,0.928794304,0.8,2
19.48369167,1,329.13242,0.65826484,1,0.84,2
20.37722191,1,95.93222,0.19186444,1,0.84,2
20.4383032,1,589.61798,1,1,0.84,2
19.45367256,1,87.79198,0.17558396,1,0.84,2
19.92338184,1,339.23699,0.67847398,1,0.65,2
20.80297728,1,958.49594,0.958359122,1,0.65,2
18.16659777,1,3430.78119,0.58200561,1,0.84,2
19.13099692,1,208.21497,0.41642994,1,0.75,2
19.13741057,1,390.81952,0.78163904,1,0.8,2
16.45076483,1,1387.09782,0.893113486,1,0.84,2
19.14674327,1,494.72031,0.98944062,1,0.75,2
20.24245745,1,494.00344,0.98800688,1,0.75,2
18.94918419,1,197.83736,0.39567472,1,0.84,2
19.97793608,1,697.60798,1,1,0.85,2
20.6901213,1,244.46815,0.4889363,1,0.85,2
18.67564348,1,95.67914,0.19135828,1,0.84,2
20.72576552,1,749.67883,0.990147141,1,0.8,2
19.8231313,1,796.6599,0.98299526,1,0.65,2
18.87040678,1,226.41682,0.45283364,1,0.8,2
15.69654145,1,119.85067,0.23970134,1,0.65,2
20.15373769,1,70.84115,0.1416823,1,0.8,2
19.68273549,1,181.5023,0.3630046,1,0.85,2
17.7566327,1,448.9448,0.8978896,1,0.75,2
19.4286241,1,148.57927,0.29715854,1,0.85,2
19.53870014,1,275.95526,0.55191052,1,0.75,2
20.29189753,1,582.08234,1,0.971046979,0.75,2
19.21599612,1,815.7335,0.980091705,1,0.75,2
20.17258953,1,401.67459,0.80334918,1,0.65,2
20.68431448,1,226.16185,0.4523237,1,0.75,2
19.27580689,1,59.06223,0.11812446,1,0.75,2
19.21351217,1,144.8899,0.2897798,1,0.75,2
20.40376863,1,32.03475,0.0640695,1,0.75,2
20.42726104,1,60.60855,0.1212171,1,0.75,2
20.79440639,1,105.15001,0.21030002,1,0.75,2
20.57406325,1,442.86559,0.88573118,1,0.65,2
19.6917794,1,509.94186,1,1,0.75,2
20.41406698,1,2259.17206,0.760358496,1,0.85,2
20.04736524,1,1257.21912,0.912884791,1,0.75,2
19.35552483,1,237.18362,0.47436724,1,0.84,2
18.64651641,1,15.49503,0.03099006,1,0.8,2
19.76119387,1,27.34559,0.05469118,1,0.75,2
20.25101876,1,1371.8978,0.89542737,1,0.75,2
20.8866508,1,210.88027,0.42176054,1,0.65,2
20.54463886,1,22.09684,0.04419368,1,0.65,2
20.98990846,1,201.56059,0.40312118,1,0.84,2
20.89681447,1,1761.1171,0.836176905,1,0.84,2
20.67574614,1,171.25231,0.34250462,1,0.65,2
19.23828785,1,7.559,0.015118,1,0.84,2
19.24150372,1,712.48074,0.995809769,1,0.75,2
17.57834344,1,1319.33002,0.90342971,1,0.84,2
18.74365149,1,24.95477,0.04990954,1,0.75,2
20.18805233,1,552.35379,1,1,0.65,2
21.25048856,1,21228.4312,0,0.973155195,0.75,2
21.0690022,1,124.17299,0.24834598,1,0.75,2
18.51103477,1,30.14933,0.06029866,1,0.84,2
20.2372725,1,488.28539,0.97657078,1,0.75,2
21.11366983,1,362.95458,0.72590916,1,0.84,2
20.30898985,1,362.23222,0.72446444,1,0.65,2
17.1896833,1,46.91167,0.09382334,1,0.84,2
20.4399213,1,36.26788,0.07253576,1,0.84,2
21.38008744,1,177.73202,0.35546404,1,0.84,2
19.00533878,1,953.05424,0.959187506,1,0.84,2
17.76430949,1,75.5532,0.1511064,1,0.84,2
21.10291654,1,110.71271,0.22142542,1,0.84,2
18.77733388,1,52.01427,0.10402854,0.950253205,0.84,2
12.72312558,1,502.0995,1,1,0.84,2
20.57345542,1,60.91949,0.12183898,1,0.84,2
20.9280859,1,21.61153,0.04322306,1,0.75,2
19.26270071,1,102.16567,0.20433134,1,0.65,2
19.93799883,1,93.56242,0.18712484,1,0.8,2
19.90936969,1,50.0713,0.1001426,1,0.75,2
20.91377559,1,112.59808,0.22519616,1,0.16,2
20.9135768,1,211.30196,0.42260392,1,0.75,2
20.18745148,1,9358.5761,0,1,0.75,2
19.07491738,1,635.96189,1,1,0.75,2
20.73818496,1,220.5991,0.4411982,1,0.75,2
20.49030955,1,377.55402,0.75510804,1,0.75,2
20.90638192,1,109.74252,0.21948504,1,0.16,2
19.57802849,1,87.16572,0.17433144,1,0.65,2
20.74815216,1,179.72215,0.3594443,0.782933718,0.65,2
21.15342682,1,205.93202,0.41186404,1,0.75,2
20.56367912,1,2928.98425,0.658393657,1,0.85,2
20.7687648,1,296.9293,0.5938586,0.950733049,0.75,2
20.86179933,1,87.42373,0.17484746,1,0.65,2
20.4472431,1,192.92854,0.38585708,0.984971907,0.16,2
20.15103821,1,12.79025,0.0255805,0.912039466,0.75,2
13.20332109,1,17.35847,0.03471694,0.865732155,0.75,2
19.05077244,1,60.02249,0.12004498,1,0.75,2
19.86514414,1,134.1964,0.2683928,0.893150292,0.75,2
20.5350671,1,1097.51819,0.937195903,1,0.75,2
20.72575906,1,471.72647,0.94345294,1,0.75,2
20.32231608,1,394.80316,0.78960632,1,0.75,2
20.2654757,1,118.30859,0.23661718,1,0.75,2
16.85218963,1,512.07352,1,1,0.75,2
19.87113165,1,21.28329,0.04256658,1,0.75,2
20.72704244,1,77.73898,0.15547796,1,0.75,2
20.13386163,1,85.53445,0.1710689,1,0.65,2
21.23941965,1,118.98592,0.23797184,1,0.75,2
21.17687308,1,145.87657,0.29175314,1,0.75,2
20.91622381,1,77.44717,0.15489434,1,0.75,2
20.69929779,1,189.91351,0.37982702,1,0.75,2
20.45725806,1,272.68346,0.54536692,1,0.75,2
18.34342057,1,77.45863,0.15491726,1,0.84,2
19.92783915,1,197.49081,0.39498162,1,0.75,2
19.3681662,1,383.09928,0.76619856,1,0.75,2
20.57307425,1,561.74495,1,1,0.75,2
19.30303883,1,317.8005,0.635601,1,0.75,2
21.0252346,1,1091.182,0.938160455,1,0.75,2
20.78158891,1,130.45,0.2609,1,0.85,2
20.65554889,1,499.99329,0.99998658,0.826635238,0.75,2
